Siparis_ID,Siparis_Tarihi,Sevk_Tarihi,Musteri_ID,Musteri_Ismi,Segment,Bolge,Sehir,Ilce,Urun_ID,Kategori,Alt_Kategori,Urun_Adi,Satis,Kar
TU-2017-AW840134-41956,13/11/2017,15/11/2017,AW-840134,Anthony Witt,Tüketici,Ege,İzmir,Torbalı,OFF-FA-6207,Ofis Malzemeleri,Sabitleyici,Stockwell Thumb Tacks. Bulk Pack,5.41,1.95
TU-2017-AW840134-41956,13/11/2017,15/11/2017,AW-840134,Anthony Witt,Tüketici,Ege,İzmir,Torbalı,OFF-FA-6205,Ofis Malzemeleri,Sabitleyici,Stockwell Thumb Tacks. 12 Pack,10.06,1.34
TU-2017-AW840134-41956,13/11/2017,15/11/2017,AW-840134,Anthony Witt,Tüketici,Ege,İzmir,Torbalı,OFF-PA-4184,Ofis Malzemeleri,Kağıt,Enermax Parchment Paper. Recycled,12.24,-3.16
TU-2017-TS11655134-41957,14/11/2017,14/11/2017,TS-11655134,Trudy Schmidt,Tüketici,GD Anadolu,Diyarbakır,Ergani,OFF-BI-3252,Ofis Malzemeleri,Cilt,Avery Binder. Durable,5.76,0.43
TU-2017-LS7230134-41958,15/11/2017,22/11/2017,LS-7230134,Lycoris Saunders,Tüketici,Marmara,Bursa,Orhangazi,OFF-AR-3527,Ofis Malzemeleri,Sanat,Boston Canvas. Fluorescent,87.84,2.28
TU-2017-MS7710134-41962,19/11/2017,21/11/2017,MS-7710134,Maurice Satty,Tüketici,Marmara,Bursa,İnegöl,OFF-FA-6199,Ofis Malzemeleri,Sabitleyici,Stockwell Rubber Bands. Bulk Pack,25.82,7.82
TU-2017-MS7710134-41962,19/11/2017,21/11/2017,MS-7710134,Maurice Satty,Tüketici,Marmara,Bursa,İnegöl,OFF-LA-5374,Ofis Malzemeleri,Etiket,Novimex Color Coded Labels. 5000 Label Set,10.25,3.23
TU-2017-TT11460134-41962,19/11/2017,25/11/2017,TT-11460134,Tonja Turnell,Ev-Ofis,Ege,İzmir,Torbalı,TEC-PH-5263,Teknoloji,Telefon,Motorola Signal Booster. Cordless,233.57,87.67
TU-2017-TT11460134-41962,19/11/2017,25/11/2017,TT-11460134,Tonja Turnell,Ev-Ofis,Ege,İzmir,Torbalı,TEC-CO-3593,Teknoloji,Fotokopi Makinesi,Brother Fax and Copier. High-Speed,151.75,-1.79
TU-2017-TT11460134-41962,19/11/2017,25/11/2017,TT-11460134,Tonja Turnell,Ev-Ofis,Ege,İzmir,Torbalı,OFF-ST-6228,Ofis Malzemeleri,Depolama,Tenex Box. Blue,13.20,1.58
TU-2017-RP9855134-41969,26/11/2017,30/11/2017,RP-9855134,Roy Phan,Kurumsal,Marmara,İstanbul,Bağcılar,OFF-ST-4259,Ofis Malzemeleri,Depolama,Fellowes File Cart. Single Width,54.94,8.40
TU-2017-RP9855134-41969,26/11/2017,30/11/2017,RP-9855134,Roy Phan,Kurumsal,Marmara,İstanbul,Bağcılar,FUR-CH-5759,Mobilya,Sandalye,SAFCO Chairmat. Set of Two,24.83,3.66
TU-2017-RP9855134-41969,26/11/2017,30/11/2017,RP-9855134,Roy Phan,Kurumsal,Marmara,İstanbul,Bağcılar,OFF-BI-6380,Ofis Malzemeleri,Cilt,Wilson Jones Binder. Economy,5.21,1.79
TU-2017-RP9855134-41969,26/11/2017,30/11/2017,RP-9855134,Roy Phan,Kurumsal,Marmara,İstanbul,Bağcılar,OFF-PA-4144,Ofis Malzemeleri,Kağıt,Enermax Cards & Envelopes. Multicolor,19.40,2.33
TU-2017-TB11625134-41971,28/11/2017,28/11/2017,TB-11625134,Trudy Brown,Tüketici,Marmara,İstanbul,Bağcılar,TEC-AC-5223,Teknoloji,Aksesuar,Memorex Router. Bluetooth,590.90,-35.12
TU-2017-TB11625134-41971,28/11/2017,28/11/2017,TB-11625134,Trudy Brown,Tüketici,Marmara,İstanbul,Bağcılar,OFF-PA-6608,Ofis Malzemeleri,Kağıt,Xerox Computer Printout Paper. Recycled,84.00,-6.88
TU-2017-TB11625134-41971,28/11/2017,28/11/2017,TB-11625134,Trudy Brown,Tüketici,Marmara,İstanbul,Bağcılar,TEC-MA-4204,Teknoloji,Makine,Epson Phone. Wireless,64.78,-24.32
TU-2017-TB11625134-41971,28/11/2017,28/11/2017,TB-11625134,Trudy Brown,Tüketici,Marmara,İstanbul,Bağcılar,OFF-ST-6065,Ofis Malzemeleri,Depolama,Smead Trays. Blue,38.78,5.58
TU-2017-SJ10500134-41975,02/12/2017,04/12/2017,SJ-10500134,Shirley Jackson,Tüketici,İç Anadolu,Ankara,Çankaya,OFF-EN-3664,Ofis Malzemeleri,Zarf,Cameo Interoffice Envelope. with clear poly window,20.39,1.06
TU-2017-JJ5445134-41976,03/12/2017,07/12/2017,JJ-5445134,Jennifer Jackson,Tüketici,Marmara,İstanbul,Kartal,FUR-BO-3892,Mobilya,Kitaplık,Dania Classic Bookcase. Traditional,328.61,-139.69
TU-2017-JJ5445134-41976,03/12/2017,07/12/2017,JJ-5445134,Jennifer Jackson,Tüketici,Marmara,İstanbul,Kartal,FUR-FU-6243,Mobilya,Mobilya,Tenex Door Stop. Durable,130.94,-15.94
TU-2017-CV2805134-41976,03/12/2017,08/12/2017,CV-2805134,Cynthia Voltz,Kurumsal,Marmara,İstanbul,Kartal,TEC-MA-5512,Teknoloji,Makine,Okidata Printer. White,213.53,31.01
TU-2017-CV2805134-41976,03/12/2017,08/12/2017,CV-2805134,Cynthia Voltz,Kurumsal,Marmara,İstanbul,Kartal,OFF-ST-4095,Ofis Malzemeleri,Depolama,Eldon Shelving. Industrial,19.56,3.90
TU-2017-JJ5445134-41976,03/12/2017,07/12/2017,JJ-5445134,Jennifer Jackson,Tüketici,Marmara,İstanbul,Kartal,OFF-BI-3721,Ofis Malzemeleri,Cilt,Cardinal Binder. Durable,12.26,2.90
TU-2017-DC3285134-41977,04/12/2017,08/12/2017,DC-3285134,Debra Catini,Tüketici,Marmara,Bursa,Orhangazi,TEC-PH-5838,Teknoloji,Telefon,Samsung Signal Booster. with Caller ID,218.54,32.82
TU-2017-MD7350134-41978,05/12/2017,08/12/2017,MD-7350134,Maribeth Dona,Tüketici,Ege,Uşak,Banaz,OFF-BI-2892,Ofis Malzemeleri,Cilt,Acco Binder Covers. Durable,23.71,8.28
TU-2017-MD7350134-41978,05/12/2017,08/12/2017,MD-7350134,Maribeth Dona,Tüketici,Ege,Uşak,Banaz,OFF-AR-5918,Ofis Malzemeleri,Sanat,Sanford Markers. Easy-Erase,18.82,2.32
TU-2017-DR2940134-41980,07/12/2017,12/12/2017,DR-2940134,Daniel Raglin,Ev-Ofis,Akdeniz,Mersin,Silifke,OFF-EN-4917,Ofis Malzemeleri,Zarf,Jiffy Mailers. with clear poly window,16.28,2.09
TU-2017-DR2940134-41980,07/12/2017,12/12/2017,DR-2940134,Daniel Raglin,Ev-Ofis,Akdeniz,Mersin,Silifke,OFF-BI-3257,Ofis Malzemeleri,Cilt,Avery Binding Machine. Economy,19.54,3.45
TU-2017-FH4365134-41982,09/12/2017,13/12/2017,FH-4365134,Fred Hopkins,Kurumsal,İç Anadolu,Ankara,Etimesgut,TEC-PH-5812,Teknoloji,Telefon,Samsung Audio Dock. Cordless,135.74,14.54
TU-2017-FH4365134-41982,09/12/2017,13/12/2017,FH-4365134,Fred Hopkins,Kurumsal,İç Anadolu,Ankara,Etimesgut,OFF-EN-4907,Ofis Malzemeleri,Zarf,Jiffy Clasp Envelope. Security-Tint,8.74,2.62
TU-2017-ER3855134-41983,10/12/2017,14/12/2017,ER-3855134,Elpida Rittenbach,Kurumsal,Ege,Aydın,Nazilli,FUR-BO-4862,Mobilya,Kitaplık,Ikea Library with Doors. Pine,875.38,59.90
TU-2017-ER3855134-41983,10/12/2017,14/12/2017,ER-3855134,Elpida Rittenbach,Kurumsal,Ege,Aydın,Nazilli,OFF-ST-6024,Ofis Malzemeleri,Depolama,Smead Box. Industrial,9.00,2.32
TU-2017-AC420164-41983,10/12/2017,14/12/2017,AC-420164,Alyssa Crouse,Kurumsal,Ege,Manisa,Soma,OFF-AR-3461,Ofis Malzemeleri,Sanat,BIC Pencil Sharpener. Easy-Erase,11.71,2.31
TU-2017-MK7905134-41985,12/12/2017,19/12/2017,MK-7905134,Michael Kennedy,Kurumsal,İç Anadolu,Ankara,Mamak,OFF-BI-3722,Ofis Malzemeleri,Cilt,Cardinal Binder. Economy,11.06,1.23
TU-2017-LS7200134-41986,13/12/2017,20/12/2017,LS-7200134,Luke Schmidt,Kurumsal,Marmara,Bursa,Orhangazi,FUR-CH-4563,Mobilya,Sandalye,Harbour Creations Swivel Stool. Red,144.10,-9.08
TU-2017-SJ10215134-41986,13/12/2017,18/12/2017,SJ-10215134,Sarah Jordon,Tüketici,Ege,İzmir,Torbalı,OFF-ST-6048,Ofis Malzemeleri,Depolama,Smead Lockers. Single Width,79.38,9.79
TU-2017-TH11235134-41990,17/12/2017,24/12/2017,TH-11235134,Tiffany House,Kurumsal,Marmara,İstanbul,Kartal,FUR-BO-4846,Mobilya,Kitaplık,Ikea 3-Shelf Cabinet. Pine,57.52,1.98
TU-2017-AR510134-41991,18/12/2017,20/12/2017,AR-510134,Andrew Roberts,Tüketici,İç Anadolu,Ankara,Çankaya,OFF-BI-2902,Ofis Malzemeleri,Cilt,Acco Binding Machine. Recycled,82.32,2.12
TU-2017-SK9990134-41992,19/12/2017,20/12/2017,SK-9990134,Sally Knutson,Tüketici,Marmara,İstanbul,Kartal,OFF-LA-5387,Ofis Malzemeleri,Etiket,Novimex Legal Exhibit Labels. 5000 Label Set,8.69,-1.21
TU-2017-SN10710134-41993,20/12/2017,26/12/2017,SN-10710134,Steve Nguyen,Ev-Ofis,İç Anadolu,Ankara,Çankaya,FUR-CH-4682,Mobilya,Sandalye,Hon Rocking Chair. Black,51.28,8.22
TU-2017-MJ7740134-41996,23/12/2017,28/12/2017,MJ-7740134,Max Jones,Tüketici,Marmara,Bursa,Orhangazi,OFF-AR-6122,Ofis Malzemeleri,Sanat,Stanley Pens. Easy-Erase,8.26,1.32
TU-2017-MJ7740134-41996,23/12/2017,28/12/2017,MJ-7740134,Max Jones,Tüketici,Marmara,Bursa,Orhangazi,OFF-LA-4540,Ofis Malzemeleri,Etiket,Harbour Creations Legal Exhibit Labels. Laser Printer Compatible,17.52,5.68
TU-2017-MG7890134-41996,23/12/2017,23/12/2017,MG-7890134,Michael Granlund,Ev-Ofis,Marmara,İstanbul,Kartal,TEC-AC-5132,Teknoloji,Aksesuar,Logitech Numeric Keypad. Programmable,19.13,5.48
TU-2017-ML7410134-41998,25/12/2017,30/12/2017,ML-7410134,Maris LaWare,Tüketici,D.Anadolu ,Erzurum,Aziziye,TEC-MA-6136,Teknoloji,Makine,StarTech Card Printer. Durable,65.45,7.28
TU-2017-ML7410134-41998,25/12/2017,30/12/2017,ML-7410134,Maris LaWare,Tüketici,D.Anadolu ,Erzurum,Aziziye,FUR-FU-6239,Mobilya,Mobilya,Tenex Clock. Erganomic,19.55,-2.33
TU-2017-BF1275134-41999,26/12/2017,31/12/2017,BF-1275134,Beth Fritzler,Kurumsal,Marmara,Bursa,Orhangazi,FUR-BO-5763,Mobilya,Kitaplık,Safco Classic Bookcase. Traditional,175.26,-148.98
TU-2017-BF1275134-41999,26/12/2017,31/12/2017,BF-1275134,Beth Fritzler,Kurumsal,Marmara,Bursa,Orhangazi,OFF-PA-4150,Ofis Malzemeleri,Kağıt,Enermax Computer Printout Paper. Recycled,11.35,2.62
TU-2017-BF1275134-41999,26/12/2017,31/12/2017,BF-1275134,Beth Fritzler,Kurumsal,Marmara,Bursa,Orhangazi,OFF-BI-4814,Ofis Malzemeleri,Cilt,Ibico Binder. Recycled,6.34,1.24
TU-2017-BF1275134-41999,26/12/2017,31/12/2017,BF-1275134,Beth Fritzler,Kurumsal,Marmara,Bursa,Orhangazi,OFF-AR-5925,Ofis Malzemeleri,Sanat,Sanford Pens. Easy-Erase,9.10,2.42
TU-2017-BT1440134-42000,27/12/2017,01/01/2018,BT-1440134,Bobby Trafton,Tüketici,Marmara,İstanbul,Beykoz,FUR-BO-3902,Mobilya,Kitaplık,Dania Library with Doors. Mobile,583.87,50.17
TU-2017-BT1440134-42000,27/12/2017,01/01/2018,BT-1440134,Bobby Trafton,Tüketici,Marmara,İstanbul,Kartal,FUR-BO-3890,Mobilya,Kitaplık,Dania Classic Bookcase. Mobile,165.31,-13.60
TU-2017-BT1440134-42000,27/12/2017,01/01/2018,BT-1440134,Bobby Trafton,Tüketici,Marmara,İstanbul,Kartal,OFF-AR-3540,Ofis Malzemeleri,Sanat,Boston Markers. Water Color,94.56,1.84
TU-2017-BT1440134-42000,27/12/2017,01/01/2018,BT-1440134,Bobby Trafton,Tüketici,Marmara,İstanbul,Kartal,OFF-ST-5711,Ofis Malzemeleri,Depolama,Rogers Trays. Single Width,24.68,2.74
TU-2017-BT1440134-42000,27/12/2017,01/01/2018,BT-1440134,Bobby Trafton,Tüketici,Marmara,İstanbul,Kartal,FUR-FU-6242,Mobilya,Mobilya,Tenex Door Stop. Duo Pack,17.58,6.60
TU-2017-BT1440134-42000,27/12/2017,01/01/2018,BT-1440134,Bobby Trafton,Tüketici,Marmara,İstanbul,Kartal,OFF-AR-6112,Ofis Malzemeleri,Sanat,Stanley Highlighters. Fluorescent,12.77,3.39
TU-2017-TZ11445134-42001,28/12/2017,01/01/2018,TZ-11445134,Tom Zandusky,Kurumsal,Marmara,İstanbul,Bağcılar,TEC-AC-5220,Teknoloji,Aksesuar,Memorex Numeric Keypad. Bluetooth,18.17,-1.00
TU-2017-TM11490134-42004,31/12/2017,04/01/2018,TM-11490134,Tony Molinari,Tüketici,GD Anadolu,Gaziantep,Nizip,TEC-PH-5843,Teknoloji,Telefon,Samsung Speaker Phone. Cordless,100.87,8.47
TU-2017-TM11490134-42004,31/12/2017,04/01/2018,TM-11490134,Tony Molinari,Tüketici,GD Anadolu,Gaziantep,Nizip,OFF-ST-4056,Ofis Malzemeleri,Depolama,Eldon File Cart. Industrial,51.16,1.40
TU-2017-TM11490134-42004,31/12/2017,04/01/2018,TM-11490134,Tony Molinari,Tüketici,GD Anadolu,Gaziantep,Nizip,OFF-EN-4446,Ofis Malzemeleri,Zarf,GlobeWeis Mailers. with clear poly window,16.84,1.27
TU-2017-TM11490134-42004,31/12/2017,04/01/2018,TM-11490134,Tony Molinari,Tüketici,GD Anadolu,Gaziantep,Nizip,FUR-CH-5370,Mobilya,Sandalye,Novimex Chairmat. Adjustable,23.53,5.95
TU-2017-TM11490134-42004,31/12/2017,04/01/2018,TM-11490134,Tony Molinari,Tüketici,GD Anadolu,Gaziantep,Nizip,FUR-FU-4074,Mobilya,Mobilya,Eldon Light Bulb. Black,10.08,2.55
TU-2018-RA9285134-42007,03/01/2018,07/01/2018,RA-9285134,Ralph Arnett,Tüketici,Marmara,İstanbul,Kartal,OFF-AP-3861,Ofis Malzemeleri,Araç Gereç,Cuisinart Coffee Grinder. Red,61.78,4.74
TU-2018-PT9090134-42008,04/01/2018,08/01/2018,PT-9090134,Pete Takahito,Tüketici,D.Anadolu ,Bingöl,Karlıova,TEC-PH-5268,Teknoloji,Telefon,Motorola Smart Phone. Full Size,515.18,-86.44
TU-2018-CM2715134-42008,04/01/2018,07/01/2018,CM-2715134,Craig Molinari,Kurumsal,GD Anadolu,Şanlıurfa,Viransehir,OFF-ST-4028,Ofis Malzemeleri,Depolama,Eldon Box. Blue,8.21,-0.03
TU-2018-CA2265134-42016,09/01/2018,15/01/2018,CA-2265134,Christina Anderson,Tüketici,Ege,Denizli,Tavas,FUR-CH-5759,Mobilya,Sandalye,SAFCO Chairmat. Set of Two,24.83,3.66
TU-2018-SJ10215134-42016,09/01/2018,15/01/2018,SJ-10215134,Sarah Jordon,Tüketici,İç Anadolu,Konya,Selçuklu,OFF-FA-2960,Ofis Malzemeleri,Sabitleyici,Accos Thumb Tacks. Assorted Sizes,4.45,1.43
TU-2018-RE9450134-42018,13/01/2018,17/01/2018,RE-9450134,Richard Eichhorn,Tüketici,Marmara,İstanbul,Kartal,OFF-AR-6106,Ofis Malzemeleri,Sanat,Stanley Canvas. Easy-Erase,19.90,4.56
TU-2018-CB2535134-42018,13/01/2018,16/01/2018,CB-2535134,Claudia Bergmann,Kurumsal,Ege,İzmir,Torbalı,OFF-AR-3537,Ofis Malzemeleri,Sanat,Boston Markers. Blue,10.55,2.02
TU-2018-CM2445134-42021,17/01/2018,20/01/2018,CM-2445134,Chuck Magee,Tüketici,Marmara,İstanbul,Bağcılar,OFF-AR-6118,Ofis Malzemeleri,Sanat,Stanley Pencil Sharpener. Easy-Erase,10.42,-0.77
TU-2018-CM2445134-42021,17/01/2018,20/01/2018,CM-2445134,Chuck Magee,Tüketici,Marmara,İstanbul,Bağcılar,FUR-CH-5370,Mobilya,Sandalye,Novimex Chairmat. Adjustable,23.53,2.95
TU-2018-HR4830134-42022,18/01/2018,25/01/2018,HR-4830134,Harold Ryan,Kurumsal,D.Anadolu ,Van,Erciş,TEC-AC-5872,Teknoloji,Aksesuar,SanDisk Memory Card. Bluetooth,44.96,2.84
TU-2018-SW10350134-42024,20/01/2018,23/01/2018,SW-10350134,Sean Wendt,Ev-Ofis,Marmara,İstanbul,Kartal,FUR-CH-4702,Mobilya,Sandalye,Hon Swivel Stool. Black,64.49,5.61
TU-2018-SW10350134-42024,20/01/2018,23/01/2018,SW-10350134,Sean Wendt,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-PA-5891,Ofis Malzemeleri,Kağıt,SanDisk Parchment Paper. Multicolor,7.25,1.27
TU-2018-DK3150134-42024,20/01/2018,26/01/2018,DK-3150134,David Kendrick,Kurumsal,Akdeniz,Osmaniye,Kadirli,TEC-MA-4195,Teknoloji,Makine,Epson Card Printer. White,134.69,11.13
TU-2018-DK3150134-42024,20/01/2018,26/01/2018,DK-3150134,David Kendrick,Kurumsal,Akdeniz,Osmaniye,Kadirli,OFF-AR-3456,Ofis Malzemeleri,Sanat,BIC Markers. Blue,10.57,2.00
TU-2018-TT11220164-42026,22/01/2018,28/01/2018,TT-11220164,Thomas Thornton,Tüketici,Marmara,İstanbul,Kartal,FUR-CH-4697,Mobilya,Sandalye,Hon Steel Folding Chair. Adjustable,67.13,7.51
TU-2018-GA4515134-42027,23/01/2018,25/01/2018,GA-4515134,George Ashbrook,Tüketici,Ege,İzmir,Buca,TEC-MA-6138,Teknoloji,Makine,StarTech Card Printer. White,518.11,-57.05
TU-2018-MG7695134-42034,30/01/2018,04/02/2018,MG-7695134,Maureen Gnade,Tüketici,GD Anadolu,Gaziantep,Nizip,OFF-ST-6048,Ofis Malzemeleri,Depolama,Smead Lockers. Single Width,158.76,9.58
TU-2018-MG7695134-42034,30/01/2018,04/02/2018,MG-7695134,Maureen Gnade,Tüketici,GD Anadolu,Gaziantep,Nizip,OFF-AR-6106,Ofis Malzemeleri,Sanat,Stanley Canvas. Easy-Erase,39.79,3.87
TU-2018-IG5085134-42038,03/02/2018,05/02/2018,IG-5085134,Ivan Gibson,Tüketici,İç Anadolu,Ankara,Sincan,TEC-PH-5273,Teknoloji,Telefon,Motorola Speaker Phone. with Caller ID,207.65,-97.35
TU-2018-IG5085134-42038,03/02/2018,05/02/2018,IG-5085134,Ivan Gibson,Tüketici,İç Anadolu,Ankara,Sincan,OFF-SU-4133,Ofis Malzemeleri,Sarf Malzemesi,Elite Shears. Serrated,34.97,4.49
TU-2018-LS7230134-42039,04/02/2018,10/02/2018,LS-7230134,Lycoris Saunders,Tüketici,Marmara,İstanbul,Kartal,FUR-CH-4532,Mobilya,Sandalye,Harbour Creations Executive Leather Armchair. Red,190.34,9.94
TU-2018-LS7230134-42039,04/02/2018,10/02/2018,LS-7230134,Lycoris Saunders,Tüketici,Marmara,İstanbul,Kartal,OFF-BI-6378,Ofis Malzemeleri,Cilt,Wilson Jones Binder. Clear,49.92,4.98
TU-2018-TS11340134-42040,05/02/2018,07/02/2018,TS-11340134,Toby Swindell,Tüketici,Ege,İzmir,Torbalı,TEC-PH-5338,Teknoloji,Telefon,Nokia Audio Dock. with Caller ID,66.70,-5.05
TU-2018-TS11340134-42040,05/02/2018,07/02/2018,TS-11340134,Toby Swindell,Tüketici,Ege,İzmir,Torbalı,OFF-ST-4056,Ofis Malzemeleri,Depolama,Eldon File Cart. Industrial,51.16,-6.40
TU-2018-TS11340134-42040,05/02/2018,07/02/2018,TS-11340134,Toby Swindell,Tüketici,Ege,İzmir,Torbalı,OFF-AR-3467,Ofis Malzemeleri,Sanat,BIC Pens. Water Color,41.90,20.02
TU-2018-BO1350134-42041,06/02/2018,08/02/2018,BO-1350134,Bill Overfelt,Kurumsal,Marmara,İstanbul,Büyükçekmece,OFF-BI-6371,Ofis Malzemeleri,Cilt,Wilson Jones 3-Hole Punch. Economy,11.20,1.58
TU-2018-BO1350134-42041,06/02/2018,08/02/2018,BO-1350134,Bill Overfelt,Kurumsal,Marmara,İstanbul,Büyükçekmece,OFF-EN-4446,Ofis Malzemeleri,Zarf,GlobeWeis Mailers. with clear poly window,16.84,5.27
TU-2018-JF5190134-42042,07/02/2018,13/02/2018,JF-5190134,Jamie Frazer,Tüketici,Akdeniz,Mersin,Silifke,TEC-AC-4166,Teknoloji,Aksesuar,Enermax Memory Card. USB,45.84,5.57
TU-2018-VG11790134-42042,07/02/2018,12/02/2018,VG-11790134,Vivek Gonzalez,Tüketici,Akdeniz,Mersin,Silifke,OFF-EN-3662,Ofis Malzemeleri,Zarf,Cameo Interoffice Envelope. Security-Tint,19.93,4.92
TU-2018-VG11790134-42042,07/02/2018,12/02/2018,VG-11790134,Vivek Gonzalez,Tüketici,Akdeniz,Mersin,Silifke,OFF-PA-4168,Ofis Malzemeleri,Kağıt,Enermax Message Books. Multicolor,9.56,3.18
TU-2018-VG11790134-42042,07/02/2018,12/02/2018,VG-11790134,Vivek Gonzalez,Tüketici,Akdeniz,Mersin,Silifke,OFF-EN-3109,Ofis Malzemeleri,Zarf,Ames Peel and Seal. Security-Tint,8.44,-2.14
TU-2018-JF5190134-42042,07/02/2018,13/02/2018,JF-5190134,Jamie Frazer,Tüketici,Akdeniz,Mersin,Silifke,OFF-ST-6231,Ofis Malzemeleri,Depolama,Tenex Box. Wire Frame,6.23,1.20
TU-2018-CS1860134-42042,07/02/2018,10/02/2018,CS-1860134,Cari Schnelling,Tüketici,GD Anadolu,Şırnak,Silopi,TEC-MA-5011,Teknoloji,Makine,Konica Phone. Red,66.67,0.05
TU-2018-AT435134-42046,11/02/2018,11/02/2018,AT-435134,Alyssa Tate,Ev-Ofis,Marmara,İstanbul,Kartal,TEC-AC-5866,Teknoloji,Aksesuar,SanDisk Keyboard. Programmable,132.77,16.11
TU-2018-DM3525134-42048,13/02/2018,19/02/2018,DM-3525134,Don Miller,Kurumsal,Marmara,İstanbul,Kartal,OFF-AR-3478,Ofis Malzemeleri,Sanat,Binney & Smith Canvas. Water Color,21.82,-2.56
TU-2018-KT6465134-42054,19/02/2018,23/02/2018,KT-6465134,Kean Takahito,Tüketici,İç Anadolu,Kayseri,Melikgazi,OFF-FA-6206,Ofis Malzemeleri,Sabitleyici,Stockwell Thumb Tacks. Assorted Sizes,8.78,1.50
TU-2018-KT6465134-42054,19/02/2018,23/02/2018,KT-6465134,Kean Takahito,Tüketici,İç Anadolu,Kayseri,Melikgazi,OFF-AR-5924,Ofis Malzemeleri,Sanat,Sanford Pens. Blue,4.44,2.02
TU-2018-BB990134-42059,24/02/2018,26/02/2018,BB-990134,Barry Blumstein,Kurumsal,Karadeniz,Bolu,Gerede,OFF-FA-6205,Ofis Malzemeleri,Sabitleyici,Stockwell Thumb Tacks. 12 Pack,10.37,3.91
TU-2018-CA2775134-42060,25/02/2018,03/03/2018,CA-2775134,Cynthia Arntzen,Tüketici,Marmara,İstanbul,Kartal,TEC-AC-5137,Teknoloji,Aksesuar,Logitech Router. USB,198.02,37.64
TU-2018-CA2775134-42060,25/02/2018,03/03/2018,CA-2775134,Cynthia Arntzen,Tüketici,Marmara,İstanbul,Kartal,OFF-SU-6183,Ofis Malzemeleri,Sarf Malzemesi,Stiletto Trimmer. Steel,101.16,-5.88
TU-2018-CA2775134-42060,25/02/2018,03/03/2018,CA-2775134,Cynthia Arntzen,Tüketici,Marmara,İstanbul,Kartal,OFF-AP-3870,Ofis Malzemeleri,Araç Gereç,Cuisinart Refrigerator. Silver,198.73,13.65
TU-2018-CA2775134-42060,25/02/2018,03/03/2018,CA-2775134,Cynthia Arntzen,Tüketici,Marmara,İstanbul,Kartal,OFF-ST-5693,Ofis Malzemeleri,Depolama,Rogers File Cart. Single Width,56.83,6.54
TU-2018-CA2775134-42060,25/02/2018,03/03/2018,CA-2775134,Cynthia Arntzen,Tüketici,Marmara,İstanbul,Kartal,OFF-SU-2977,Ofis Malzemeleri,Sarf Malzemesi,Acme Letter Opener. Easy Grip,12.73,1.19
TU-2018-AH585134-42062,27/02/2018,03/03/2018,AH-585134,Angele Hood,Tüketici,D.Anadolu ,Van,Erciş,OFF-ST-6246,Ofis Malzemeleri,Depolama,Tenex File Cart. Blue,53.28,5.95
TU-2018-EH4125134-42068,05/03/2018,07/03/2018,EH-4125134,Eugene Hildebrand,Ev-Ofis,Marmara,Balıkesir,Bandırma,FUR-CH-4531,Mobilya,Sandalye,Harbour Creations Executive Leather Armchair. Black,998.66,180.96
TU-2018-TD10995134-42068,05/03/2018,09/03/2018,TD-10995134,Tamara Dahlen,Tüketici,Ege,İzmir,Bornova,FUR-CH-4682,Mobilya,Sandalye,Hon Rocking Chair. Black,307.66,16.34
TU-2018-TD10995134-42068,05/03/2018,09/03/2018,TD-10995134,Tamara Dahlen,Tüketici,Ege,İzmir,Torbalı,TEC-MA-4207,Teknoloji,Makine,Epson Printer. White,104.41,-14.18
TU-2018-TD10995134-42068,05/03/2018,09/03/2018,TD-10995134,Tamara Dahlen,Tüketici,Ege,İzmir,Torbalı,TEC-CO-3606,Teknoloji,Fotokopi Makinesi,Brother Personal Copier. High-Speed,112.87,7.27
TU-2018-TD10995134-42068,05/03/2018,09/03/2018,TD-10995134,Tamara Dahlen,Tüketici,Ege,İzmir,Torbalı,OFF-BI-4816,Ofis Malzemeleri,Cilt,Ibico Binding Machine. Durable,21.17,7.42
TU-2018-TD10995134-42068,05/03/2018,09/03/2018,TD-10995134,Tamara Dahlen,Tüketici,Ege,İzmir,Torbalı,OFF-AR-3532,Ofis Malzemeleri,Sanat,Boston Highlighters. Easy-Erase,7.66,2.28
TU-2018-TD10995134-42068,05/03/2018,09/03/2018,TD-10995134,Tamara Dahlen,Tüketici,Ege,İzmir,Torbalı,OFF-SU-3004,Ofis Malzemeleri,Sarf Malzemesi,Acme Trimmer. Steel,35.18,5.46
TU-2018-BP1050134-42070,07/03/2018,12/03/2018,BP-1050134,Barry Pond,Kurumsal,Marmara,İstanbul,Ümraniye,OFF-BI-3721,Ofis Malzemeleri,Cilt,Cardinal Binder. Durable,12.26,3.65
TU-2018-MM7260134-42073,10/03/2018,14/03/2018,MM-7260134,Magdelene Morse,Tüketici,Marmara,İstanbul,Kartal,FUR-CH-5756,Mobilya,Sandalye,SAFCO Chairmat. Adjustable,49.85,7.41
TU-2018-AJ960134-42075,12/03/2018,15/03/2018,AJ-960134,Astrea Jones,Tüketici,Marmara,İstanbul,Kartal,FUR-TA-5051,Mobilya,Masa,Lesro Coffee Table. Fully Assembled,101.39,9.56
TU-2018-SJ10125134-42075,12/03/2018,14/03/2018,SJ-10125134,Sanjit Jacobs,Ev-Ofis,Ege,İzmir,Gaziemir,OFF-SU-4304,Ofis Malzemeleri,Sarf Malzemesi,Fiskars Box Cutter. High Speed,14.21,2.89
